DMS Customer,Outlet Name,Latitude,Longitude,Channel,Apr'24,May'24,Jun'24,Jul'24,Aug'24,Sep'24,Oct'24,Nov'24,Dec'24,Jan'25,Feb'25,Mar'25,Annual Sale,Apr'24_Active,May'24_Active,Jun'24_Active,Jul'24_Active,Aug'24_Active,Sep'24_Active,Oct'24_Active,Nov'24_Active,Dec'24_Active,Jan'25_Active,Feb'25_Active,Mar'25_Active,Churn,KITCHEN CLEANER,SURFACE DISINFECTANT,YOGA BAR,AGARBATTI,ANTISEPTIC LIQUID,ATTA,BISCUITS,BREAKFAST CEREALS,CHOCOLATES,CONFECTIONERY,CREAM,DEODORANT,FLOOR CLEANER,GHEE,HAND SANITIZER,HAND WASH,JUICES,MATCHES,NOODLES,OTHER PC PRODUCTS,PASTA,SALT,SHOWER GEL,SNACKS-BINGO,SPICES,TALC,TOILET SOAP,Pop Density (#/km2),Building Count,% built up area,Build Area growth %,Average Rent,Road_Density_m_per_sqkm,Intersection_Count,School,Corporate,Hotel,Temple,University,POI,Total Retail Outlet,months_active,growth_rate,cv,expected_loss,cum_loss,cum_share
AH3123ITC1723175,DIPAK TRADERS,21.162221,72.809913,Retail,3021.76,3996.53,2899.033656,1926.74,3413.920000000001,2072.42,0.0,1140.6122,4199.8547,6976.6466,0.0,2129.9831,31777.500256,1,1,1,1,1,1,0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,9489.4887,13481.971756,3707.5051,413.28,3036.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.4947,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,8259.0908203125,134.11071547228,25.3466647232072,24.1052935796924,16.04,56181.93462720756,72.0,0.0,0.0,0.0,0.0,0.0,53.0,106.0,10,-0.2951183747219187,0.5175003744835257,9378.124228276076,64281162.02365439,0.886734475784738
AH3123ITC17211507,PANDYA STORE,21.140511,72.866806,Retail,2799.8,4.68,2721.76,4101.17,4350.929999999999,1951.88,525.8242,974.3563000000001,-0.0001,0.0,0.0,1405.921,18836.3214,1,1,1,1,1,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,10873.361,4876.8024,1263.83,413.28,367.6946,0.0,0.0,0.0,0.0,0.0,0.0,247.8,0.0,435.3686,0.0,0.0,0.0,0.0,358.1848,0.0,0.0,0.0,4972.44677734375,59.8461474686573,12.29019252175676,57.7892477983026,9.91,23926.04297334513,31.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9,-0.4978494892490543,0.7282806761473218,9377.652988321031,64290539.67664271,0.8868638369839589
AH3123ITC17213727,SHREE BRAHAMANI MEDICAL STORE,21.176034,72.842787,Retail,1232.91,2606.55,1936.42,0.0,0.0,2231.39,205.56,1178.3796,577.3704,1656.8761,-1385.4193,116.758,10356.7948,1,1,1,0,0,1,1,1,1,1,0,1,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,478.16,0.0,0.0,0.0,204.8437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9623.7911,11741.220703125,302.597235428355,60.4828957773628,16.6926281461889,12.96,74280.27236543204,123.0,0.0,0.0,0.0,0.0,0.0,80.0,161.0,9,-0.9052988458193174,0.6772546307267248,9375.994378827509,64299915.671021536,0.886993175303285
AH3073CIS659EXP20KH0152,VINAY MEDICAL & GENERAL STORE,21.181267,72.710826,Retail,1460.61,1674.14,1714.96,1498.11,705.04,312.0,1450.4408,810.2069,482.6603,592.2162,866.143,308.4885,11875.0157,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1190.7019,1897.4004,0.0,0.0,0.0,0.0,0.0,0.0,4299.5267,0.0,0.0,0.0,1157.6406,0.0,0.0,0.0,0.0,0.0,0.0,770.3642,0.0,0.0,0.0,2559.3819,4592.18359375,122.466861265983,21.8839119619694,20.3051950866432,13.29,37785.47448897469,43.0,0.0,0.0,0.0,0.0,0.0,48.0,96.0,12,-0.7887947501381007,0.5410967335135995,9366.950041967524,64309282.6210635,0.8871223888593827
AH2886ITC2577692,SHREE SHYAM KARIYANA,21.216917,72.831348,Retail,3744.550000000001,942.3000000000001,766.78,4816.63,2393.15,1439.42,265.0297,250.8649,1131.093,1638.0538,1697.5706,2088.3754,21173.8174,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10946.3378,1488.0862,413.28,3778.1996,0.0,0.0,0.0,0.0,0.0,0.0,1285.58,0.0,2120.8344,0.0,0.0,0.0,0.0,1141.4994,0.0,0.0,0.0,8668.6708984375,126.941193503202,44.8989391467352,15.9631413560078,9.99,48727.62219378934,38.0,0.0,0.0,0.0,0.0,0.0,61.0,122.0,12,-0.44228935386082663,0.7732010058476846,9364.954016613128,64318647.57508011,0.8872515748810605
AH3123ITC172470-EXP2019,B MART,21.152316,72.876843,Retail,7067.69,0.0,0.0,231.73,51.49,258.93,924.0999999999999,197.5948,364.391,261.6496,23.492,-0.0001,9381.0673,1,0,0,1,1,1,1,1,1,1,1,0,0,0.0,0.0,0.0,226.602,222.4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.4795,0.0,307.7392,386.21,0.0,0.0,0.0,0.0,7067.69,0.0,0.0,740.9359999999999,5791.4736328125,100.963940941218,17.41125508632124,57.3308959309808,10.84,44364.93549722045,78.0,0.0,0.0,0.0,0.0,0.0,59.0,119.0,9,-0.9966761417095265,2.1822491370025436,9349.885961681406,64327997.46104179,0.8873805530445826
AH2886ITC25735406,V.S. GENERAL STORES ,21.216085,72.823928,Retail,1615.5,876.6099999999999,820.01,1965.91,997.33,1132.97,875.4692,2104.3786,3166.412600000001,2396.4103,1653.9624,794.6546000000001,18399.6177,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,2022.9037,0.0,1321.9854,4039.6468,0.0,1830.0476,2723.4832,0.0,0.0,0.0,0.0,0.0,0.0,1775.6614,1167.59,2397.7546,0.0,0.0,0.0,0.0,258.5992,0.0,0.0,861.9458,12028.9052734375,293.504535715835,64.33872371298361,11.4533088403235,9.97,62466.98875096181,100.0,0.0,1.0,0.0,3.0,0.0,110.0,212.0,12,-0.50810609718322,0.4940569148455546,9348.957939210293,64337346.418981,0.8875095184063835
AH3125CIS1615828,MEHENDER KIRANA STORE7405756793,21.201923,72.830777,Retail,3206.7,6628.82,4240.68,7570.240000000001,6957.129999999999,5547.059999999999,6927.251800000001,1681.3935,4072.7175,5766.6877,9095.195699999998,2743.6398,64437.51599999999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,5577.0906,0.0,11120.8339,26881.3198,3823.7736,1799.2712,0.0,0.0,365.12,0.0,0.0,0.0,288.0,160.823,385.7092,7346.1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689.4536,13784.2216796875,364.031826866394,64.10526385339881,15.0651652488017,15.93,61154.28894185089,98.0,0.0,0.0,0.0,0.0,0.0,82.0,164.0,12,-0.14440396669468786,0.4109947983379445,9305.032914352414,64346651.451895356,0.8876378778389717
AH2886ITC2576224,SAI KARIYANA,21.225239,72.885883,Retail,3079.88,3105.43,2357.81,3392.159999999999,2470.0,3651.77,3845.571599999999,2299.0188,2289.5954,2938.885699999999,2382.7891,2241.7036,34054.61419999999,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,740.9118,0.0,0.0,19275.9913,1011.5,206.64,3458.9921,0.0,0.0,0.0,0.0,0.0,0.0,1125.4596,702.2896,4778.7128,0.0,0.0,0.0,0.0,1431.3198,0.0,0.0,1322.7972,10236.6083984375,313.150534426796,41.8625700220896,18.2025546589272,19.94,63232.50334808607,102.0,0.0,0.0,0.0,0.0,0.0,91.0,183.0,12,-0.27214579788814114,0.20283521305543478,9267.820153231818,64355919.272048585,0.8877657239355033
AH2886ITC2571369,ARJUN DAIRY,21.211416,72.817756,Retail,3336.5,1780.47,2074.28,2660.81,2588.24,1809.65,3551.979209,2460.8021,2329.1855,2111.9719,2694.7252,2295.7202,29694.334109,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16360.850738,307.1588,0.0,4936.036171,0.0,0.0,0.0,0.0,0.0,0.0,643.2127,0.0,5105.2181,0.0,0.0,0.0,0.0,2341.8576,0.0,0.0,0.0,6605.150390625,228.721262559913,67.19395764977,9.24639953282626,8.94,34133.32909326602,24.0,0.0,0.0,0.0,0.0,0.0,87.0,175.0,12,-0.3119375992805898,0.2202928946479226,9262.779294197191,64365182.051342785,0.8878935004952788
AH3073CIS659KH5819,BHAVANI SUPER,21.203427,72.78714,Retail,10511.952477,11820.51,12536.16,11303.01,13407.421,15574.66,14627.9288,5033.078399999999,11596.6832,11387.2596,9933.808800000003,9804.078300000003,137536.550577,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,4501.8216,0.0,35945.430009,36264.102706,2286.638856,2066.376,3340.8005,0.0,2211.49,0.0,0.0,0.0,1395.921,484.4778,9266.5286,25709.696706,0.0,392.7074,0.0,0.0,6153.3926,0.0,0.0,7517.1668,13921.7841796875,241.417579553358,43.9494655460556,22.448145916133,19.77,48065.39786712272,91.0,0.0,0.0,0.0,0.0,0.0,82.0,164.0,12,-0.06733993314265346,0.23436735096231753,9261.702120526355,64374443.75346331,0.8880212621958482
AH3123ITC1723796,MATHURA DAIRY,21.168142,72.794233,Retail,2154.52,319.25,1330.29,51.49,1298.92,1121.51,1064.58,994.6563,1292.7162,1795.815,623.8409,577.55,12625.1384,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9194.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.92,0.0,0.0,0.0,0.0,3269.0873,0.0,0.0,0.0,9084.5185546875,157.464969627416,35.61785431103968,26.044124429558,0.0,50287.73718461875,52.0,0.0,0.0,0.0,0.0,0.0,110.0,220.0,12,-0.7319356515601007,0.5673897592425943,9240.788900840447,64383684.54236415,0.8881487354064104
AH3073CIS659KH5878,AMBIKA SUPER,21.218285,72.792618,Retail,1979.12,201.53,1006.24,1678.0,3069.72,0.0,307.05,210.6398,683.3462,0.0,131.9056,9.159,9276.7106,1,1,1,1,1,0,1,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,5233.58,1707.5514,282.4,0.0,358.24,0.0,0.0,0.0,0.0,0.0,0.0,80.4116,468.6596,1145.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.2470703125,263.109133811949,35.27408813363016,19.6535920799628,12.45,45457.62973329458,88.0,0.0,0.0,0.0,0.0,0.0,89.0,178.0,10,-0.9953721856173474,1.09143496845821,9233.779705261615,64392918.322069414,0.8882761119277534
AH3123ITC17212162,CHAHAR DAIRY,21.175185,72.877057,Retail,1752.5,3354.320000000001,631.0755320000001,2413.09,4378.7,1752.33,722.8574,1478.8051,2315.832899999999,2246.9206,1639.5098,1071.3781,23757.319432,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2619.81,15184.5684,0.0,0.0,2805.3948,0.0,0.0,0.0,0.0,0.0,0.0,241.2,0.0,1482.7209,0.0,0.0,0.0,0.0,1423.625332,0.0,0.0,0.0,8729.810546875,141.233050846692,26.37360693849056,26.6089135843112,9.93,58585.70204694157,95.0,0.0,0.0,0.0,0.0,0.0,80.0,161.0,12,-0.3886572895860836,0.5429597350259566,9233.455378271916,64402151.777447686,0.8884034839751274
AH2886ITC2577004,ANIL MEDICAL,21.2373,72.876355,Retail,2579.88,2476.0,1474.58,3030.29,989.36,2776.59,-479.66,852.001,0.0,1187.1208,0.0,1089.43,15975.5918,1,1,1,1,1,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,2028.5212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.916,0.0,85.77,0.0,0.0,0.0,0.0,3202.082,0.0,0.0,0.0,8957.3026,10012.5458984375,189.410270139182,41.1991924809696,23.2450891948817,17.87,49627.79117237034,97.0,3.0,1.0,0.0,0.0,0.0,94.0,180.0,9,-0.5777206691781874,0.47632129066043594,9229.429585213564,64411381.2070329,0.8885308004881989
AH3125CIS161EXP2021-68,RAAHAT MEDICAL 9099932922,21.187515,72.82404,Retail,779.03,0.0,1278.12,149.72,2484.91,0.0,0.0,3502.9988,2008.76,0.0,1021.4346,146.7721,11371.7455,1,0,1,1,1,0,0,1,1,0,1,1,0,0.0,0.0,0.0,96.94,1871.3204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638.7747,12121.60546875,361.452929971983,61.8001148165712,14.6472975758916,7.94,59151.75012390217,112.0,0.0,0.0,0.0,0.0,0.0,89.0,179.0,8,-0.8115963441705561,0.8257419880678174,9229.267074637974,64420610.47410753,0.8886581147594981
AH2886ITC2575306,GANESH KARIYANA,21.200863,72.877926,Retail,1747.39,1597.5,537.8599999999999,1477.73,1135.21,292.33,509.0684,842.7446,1646.9371,3007.4426,811.8923000000001,614.2815,14220.3865,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,415.2057,0.0,659.07,4807.9801,282.4,206.64,537.8197,0.0,96.0872,0.0,0.0,0.0,0.0,649.9294,77.97,2804.8514,0.0,0.0,0.0,0.0,684.388,0.0,0.0,2998.045,6680.18505859375,157.835399856762,27.50297934655352,32.1316033525664,12.93,43221.37111953186,47.0,0.0,0.0,0.0,0.0,0.0,74.0,148.0,12,-0.6484576997689993,0.6418520431382799,9221.31911961613,64429831.79322715,0.8887853193917442
AH3123ITC172301-EXP2019,SAKSHI GENERAL STORE,21.158057,72.876792,Retail,3172.91,2757.18,1937.36,3099.91,3199.920000000001,5189.463711,2298.2544,3101.3442,1693.2874,3112.5623,2688.413700000001,2330.7746,34581.380311,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,14585.932713,2963.200468,822.155657,3530.425158,0.0,0.0,0.0,0.0,0.0,0.0,1283.169,0.0,9224.979015,0.0,0.0,0.0,0.0,2171.5183,0.0,0.0,0.0,8899.6162109375,155.86650598638,33.6387959770374,26.4192283366716,9.86,45264.9575783934,82.0,0.0,0.0,0.0,0.0,0.0,49.0,99.0,12,-0.2654142096686431,0.3079278444622292,9178.38972449484,64439010.182951644,0.8889119318291159
AH2886ITC2578363,MAHALAXMI KARIYANA STORE.98258,21.203311,72.828422,Retail,16925.77,20169.34,32074.94,8062.35,30260.68,18169.51,17174.5145,18506.5884,16094.2287,18700.1138,17668.6511,16251.6093,230058.2958,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,225889.4158,0.0,4168.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13784.2216796875,364.031826866394,64.10526385339881,15.0651652488017,15.93,61154.28894185089,98.0,0.0,0.0,0.0,0.0,0.0,82.0,164.0,12,-0.03983043016654253,0.33169929454415453,9163.320885095683,64448173.503836736,0.8890383363975103
AH2988CIS14918,TARUN MEDICAL STORE,21.080603,72.844998,Retail,1141.42,2082.36,411.51,2250.82,1153.13,1034.26,1746.4683,732.28,2122.0323,1626.79,969.2565999999999,477.486,15747.8132,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,729.1826,75.0,0.0,8187.2369,535.83,792.4708999999999,114.7,0.0,0.0,0.0,0.0,0.0,86.4184,244.583,0.0,2349.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.0528,7161.544921875,289.595102773448,38.39149630323616,51.3347386309057,10.27,58714.69613340744,117.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,12,-0.5816737046831301,0.48798784431847186,9160.088844701897,64457333.59268144,0.8891646963811219
AH3123ITC1722126,BUNTY KIRANA,21.172775,72.82405,Retail,1699.21,267.92,759.91,1321.99,1503.62,744.54,918.8302,884.3796,609.1705,955.0739000000001,183.525,143.7765,9991.945699999998,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,812.7635,0.0,2613.77,2670.6723,1223.3242,413.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0692,522.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.5565,13732.044921875,222.488953309014,39.84897182508897,15.2171610468532,15.89,70090.62451397403,101.0,0.0,0.0,0.0,0.0,0.0,67.0,134.0,12,-0.9153862677356446,0.5997734233439476,9146.48988174022,64466480.08256318,0.8892908687721495
AH3123ITC1721980,JAI BAJRANG KARIANA,21.145917,72.831827,Retail,2099.99,1370.42,2073.92,715.993283,2463.1,6093.634781,1802.2067,3717.4711,2127.0004,1688.9832,6020.4505,1496.3583,31669.528264,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,45.73,0.0,0.0,15762.271316,5596.276,413.28,2630.117523,0.0,435.2858,0.0,0.0,0.0,0.0,0.0,969.639,4339.647879,0.0,0.0,0.0,0.0,1143.573346,0.0,0.0,333.7074,8032.42236328125,227.822624360299,47.3079180729768,18.9905504866334,9.36,51341.22892569866,113.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0,12,-0.2874450354524128,0.6627324949032836,9103.24867460667,64475583.331237786,0.889416444666973
AH3123ITC17212797,SHREE JAY GURUDEV KIRANA,21.152402,72.8247,Retail,0.0,2105.66,1129.71,2583.05,1701.07,831.8499999999999,1403.7653,2228.1372,1617.6545,1608.7234,724.9241999999999,972.1007999999999,16906.6454,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7720.3205,295.6368,206.64,87.3558,0.0,0.0,0.0,0.0,0.0,0.0,160.823,0.0,5199.4869,0.0,0.0,0.0,0.0,3236.3824,0.0,0.0,0.0,10329.9716796875,392.596405523525,64.459086834812,15.6048372338136,13.92,76446.8841896054,152.0,0.0,0.0,0.0,0.0,0.0,94.0,188.0,11,-0.5383391430712754,0.39001479484014145,9101.508996845922,64484684.84023463,0.8895419965635956
AH3123ITC1729698,SUNIL KIRANA,21.152717,72.826218,Retail,0.0,2086.27,346.48,857.03,2298.88,102.99,686.377,1144.8814,1685.7406,31.9319,0.0,0.0,9240.5809,0,1,1,1,1,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5769.2958,267.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.9719,0.0,0.0,0.0,0.0,1409.3932,0.0,0.0,0.0,10974.9287109375,352.220998320412,69.6665911009864,11.8150115013975,13.9,76117.25304217127,187.0,0.0,0.0,0.0,0.0,0.0,100.0,201.0,9,-0.9846942629664498,0.8177492984004578,9099.146998707354,64493783.98723334,0.8896675158773413
AH3123ITC172392,YADAV DAIRY,21.150457,72.839809,Retail,595.54,1108.498791,1322.89,1374.61,2143.05,2032.9,117.022027,2248.1845,2604.6151,769.4751,0.0,223.4819,14540.267418,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0,0.0,0.0,339.0803,0.0,0.0,5642.3799,0.0,413.28,2978.917538,0.0,365.12,0.0,0.0,0.0,223.4819,321.62,427.9176,1597.468173,0.0,0.0,0.0,0.0,1357.192616,0.0,0.0,873.809391,13676.4609375,364.789629712218,67.4603541028164,10.5753851277927,9.39,110941.2335416103,196.0,0.0,0.0,0.0,0.0,0.0,35.0,71.0,11,-0.6247407394958782,0.6429311816691261,9083.897419189143,64502867.88465253,0.8897928248288678
AH3073CIS659KH12851,SHREE ANNAPURA,21.238699,72.788454,Retail,4872.7,3953.54,1412.78,2704.139999999999,2996.05,3102.189999999999,4318.9,5492.3265,356.8456,2824.0914,4711.705800000001,3780.608,40525.8773,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1371.7005,0.0,19954.349,4873.668,454.3688,0.0,338.1328,0.0,182.566,0.0,0.0,0.0,-0.0003,517.9432,8020.067,2053.5919,0.0,0.0,0.0,0.0,1021.8702,0.0,0.0,1737.6202,9806.5205078125,194.129882647679,35.62100794381868,36.6417073491153,12.93,37165.46973096879,68.0,0.0,0.0,0.0,0.0,0.0,74.0,149.0,12,-0.22412461263771122,0.43586597642753644,9082.846551665914,64511950.7312042,0.8899181192840716
AH3125CIS1619789,MUMMY & DADY PRVISION 9879999960,21.199236,72.827004,Retail,0.0,901.71,3179.14,1275.23,3074.67,1112.87,1053.78,-0.0058,105.2512,0.0,160.823,160.823,11024.2914,0,1,1,1,1,1,1,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,10277.1412,0.0,0.0,176.38,0.0,0.0,0.0,0.0,0.0,0.0,321.646,0.0,249.1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11705.0732421875,408.926955372679,68.05325621662361,14.180018728682,19.45,79305.64652442111,136.0,0.0,0.0,0.0,0.0,0.0,93.0,187.0,9,-0.8216466491434923,0.9532619907378287,9058.072087991419,64521008.803292185,0.8900430719848583
AH3073CIS659KH12161,SAGER MEDICAL,21.214835,72.79976,Retail,1176.89,868.23,1208.938914,1014.83,1184.11,872.22,1155.9209,776.222,1821.2366,461.8943,811.5229,259.2554,11611.271014,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,85.2196,1762.032883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.6428,0.0,76.8476,0.0,0.0,0.0,0.0,1967.2063,0.0,0.0,0.0,6997.321831,10913.8359375,150.820756420102,30.43883759161236,42.1659863288097,12.46,44751.45734452462,70.0,0.0,0.0,0.0,0.0,0.0,71.0,142.0,12,-0.7797114428699541,0.4125405128502698,9053.440875880015,64530062.244168065,0.8901679607998142
AH2886ITC2575928,KALP MEDICAL,21.198558,72.869682,Retail,1739.28,1169.61,819.8000000000001,1734.57,737.35,681.14,1798.9526,505.8353,1460.2542,463.2201,1292.1996,521.1711,12923.3829,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,12575.2203,0.0,0.0,54.8326,0.0,0.0,0.0,0.0,0.0,0.0,160.81,0.0,132.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11568.978515625,331.744012140972,58.46104039768561,21.7627656482863,12.94,90980.08112148264,192.0,0.0,0.0,0.0,0.0,0.0,100.0,201.0,12,-0.7003523871942986,0.48038165999673843,9050.922064640978,64539113.166232705,0.8902928148687155
AH3125CIS1617869,VIJAY GEN 9925497029,21.184737,72.824498,Retail,0.0,1508.28,2564.22,1559.18,2137.31,1101.45,4893.565,776.9144000000001,-4575.0973,0.0,0.0,160.823,10126.6451,0,1,1,1,1,1,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6125.513999999998,318.4681,0.0,518.5799999999999,0.0,0.0,0.0,0.0,0.0,0.0,321.623,0.0,506.6,0.0,0.0,0.0,0.0,2335.86,0.0,0.0,0.0,12121.60546875,361.452929971983,61.8001148165712,14.6472975758916,7.94,59151.75012390217,112.0,0.0,0.0,0.0,0.0,0.0,89.0,179.0,8,-0.8933732463462398,0.7864377442109014,9046.873807583243,64548160.04004029,0.8904176130934319
AH3125CIS161EXP2021-84,JARIWALA STATIONERY 7778910868,21.190667,72.83213,Retail,1879.18,1647.51,580.9200000000001,2507.3,2194.27,1287.78,1549.1006,948.2086,3663.0198,1231.4917,2246.7946,1062.6784,20798.2537,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11448.2901,98.14,1033.182,1550.4224,0.0,0.0,0.0,0.0,0.0,0.0,1330.0946,0.0,1536.1619,0.0,0.0,0.0,0.0,3801.9627,0.0,0.0,0.0,10576.6181640625,401.759039155646,65.11932040209041,14.7430933480157,18.42,64064.40579472086,109.0,0.0,0.0,0.0,0.0,0.0,83.0,166.0,12,-0.4344988771695982,0.4829175417474203,9036.81787973844,64557196.85792003,0.8905422726004023
AH3125CIS1618606,MANISH MEDICAL,21.206547,72.827946,Retail,1562.49,861.82,416.39,2400.32,1303.74,671.37,0.0,1659.1411,612.5018,1631.5628,330.2646,0.0,11449.6003,1,1,1,1,1,1,0,1,1,1,1,0,0,0.0,0.0,0.0,96.94,499.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.1246,0.0,0.0,0.0,0.0,0.0,0.0,256.4999,0.0,0.0,0.0,9838.1758,12060.9892578125,379.493760651826,59.7068520087196,14.1569992048917,18.96,58394.04923194755,58.0,0.0,0.0,0.0,0.0,0.0,83.0,167.0,10,-0.788629303227036,0.5865509624819057,9029.490306817062,64566226.348226845,0.8906668310262577
AH3123ITC1723115,SPECIAL HOME FOOD,21.140533,72.752178,Retail,1400.7,889.99,1240.57,593.71,1721.53,1121.61,1176.42,1436.8604,1122.3256,639.4251,1026.5138,411.1208,12780.7757,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6933.1629,0.0,826.5559999999999,1300.4401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.6167,0.0,0.0,0.0,8245.9375,51.7041992175021,11.934656367227,25.7302856518206,13.42,33907.6074418158,13.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12,-0.7064890411931846,0.35748512514189673,9029.477969998152,64575255.82619684,0.8907913892819311
AH3123ITC17211577,BHERUNATH KIRANA STORE,21.175898,72.870013,Retail,1048.41,756.85,1471.62,1354.7,2434.07,2341.18,2054.94355,2130.0615,1106.3034,1376.6497,1112.1237,514.9401,17701.85195,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9499.223773,2033.6671,0.0,333.558577,0.0,0.0,0.0,0.0,0.0,0.0,25.1299,0.0,4766.2762,0.0,0.0,0.0,0.0,1043.9964,0.0,0.0,0.0,11971.7900390625,321.08310243984,54.73555684021599,14.7831191307641,14.44,88295.56399300338,206.0,0.0,0.0,0.0,0.0,0.0,88.0,176.0,12,-0.5088370961737213,0.42613527114055977,9007.358943135127,64584263.18513998,0.8909156424139406
AH3123ITC17213678,HARDIK STATIONARY,21.185545,72.845397,Retail,1131.44,1827.73,1383.64,2314.107682,824.12,2349.06,1334.27,1721.1973,2784.1649,990.2706999999999,1181.0514,578.3538,18419.405782,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13036.789847,0.0,1239.832,540.4146000000001,0.0,0.0,0.0,0.0,0.0,0.0,1331.8499,0.0,152.7223,0.0,0.0,0.0,0.0,2117.797135,0.0,0.0,0.0,10882.5673828125,189.580908193704,41.9241015995228,18.4795035314209,12.93,45047.94811024328,80.0,0.0,0.0,0.0,0.0,0.0,58.0,116.0,12,-0.48883387541496787,0.4400691692165694,9004.029511255927,64593267.214651234,0.8910398496176883
